GT3,Honda NSX GT3 Evo,2019,-18 kg,22 kg,indianapolis
GT3,Lamborghini Huracan GT3 EVO 2,2023,8 kg,18 kg,indianapolis
GT3,McLaren 720S GT3 Evo,2023,9 kg,-20 kg,indianapolis
GT3,Mercedes-AMG GT3,2020,10 kg,-20 kg,indianapolis
GT3,Porsche 992 GT3 R,2023,1 kg,41 kg,indianapolis
GT3,Ferrari 488 GT3 Evo,2020,14 kg,-20 kg,indianapolis
GT3,McLaren 720S GT3,2019,12 kg,-20 kg,indianapolis
GT3,Audi R8 LMS GT3 evo II,2022,7 kg,-1 kg,kyalami
GT3,Bentley Continental,2018,-15 kg,-1 kg,kyalami
GT3,AMR V8 Vantage,2019,19 kg,6 kg,kyalami
GT3,BMW M4 GT3,2021,9 kg,-1 kg,kyalami
GT3,Ferrari 296 GT3,2023,-10 kg,-1 kg,kyalami
GT3,Honda NSX GT3 Evo,2019,-24 kg,0 kg,kyalami
GT3,Lamborghini Huracan GT3 EVO 2,2023,0 kg,0 kg,kyalami
GT3,McLaren 720S GT3 Evo,2023,15 kg,0 kg,kyalami
GT3,Mercedes-AMG GT3,2020,-4 kg,0 kg,kyalami
GT3,Porsche 992 GT3 R,2023,4 kg,-1 kg,kyalami
GT3,Ferrari 488 GT3 Evo,2020,-39 kg,0 kg,kyalami
GT3,Audi R8 LMS GT3 evo II,2022,18 kg,-2 kg,mount_panorama
GT3,Bentley Continental,2018,12 kg,-1 kg,mount_panorama
GT3,AMR V8 Vantage,2019,-3 kg,-1 kg,mount_panorama
GT3,BMW M4 GT3,2021,-7 kg,-1 kg,mount_panorama
GT3,Ferrari 296 GT3,2023,-20 kg,-2 kg,mount_panorama
GT3,Honda NSX GT3 Evo,2019,-17 kg,13 kg,mount_panorama
GT3,Lamborghini Huracan GT3 EVO 2,2023,9 kg,-1 kg,mount_panorama
GT3,McLaren 720S GT3 Evo,2023,23 kg,-2 kg,mount_panorama
GT3,Mercedes-AMG GT3,2020,-1 kg,-1 kg,mount_panorama
GT3,Porsche 992 GT3 R,2023,-13 kg,-1 kg,mount_panorama
GT3,Ferrari 488 GT3 Evo,2020,-40 kg,0 kg,mount_panorama
GT3,Audi R8 LMS GT3 evo II,2022,3 kg,-1 kg,nurburgring
GT3,Bentley Continental,2018,-28 kg,-2 kg,nurburgring
GT3,AMR V8 Vantage,2019,1 kg,13 kg,nurburgring
GT3,BMW M4 GT3,2021,12 kg,-1 kg,nurburgring
GT3,Ferrari 296 GT3,2023,8 kg,-1 kg,nurburgring
GT3,Honda NSX GT3 Evo,2019,-18 kg,-1 kg,nurburgring
GT3,Lamborghini Huracan GT3 EVO 2,2023,18 kg,-1 kg,nurburgring
GT3,McLaren 720S GT3 Evo,2023,-5 kg,-1 kg,nurburgring
GT3,Mercedes-AMG GT3,2020,5 kg,-2 kg,nurburgring
GT3,Porsche 992 GT3 R,2023,5 kg,-1 kg,nurburgring
GT3,Ferrari 488 GT3 Evo,2020,-40 kg,0 kg,nurburgring
GT3,Audi R8 LMS GT3 evo II,2022,18 kg,-1 kg,red_bull_ring
GT3,Bentley Continental,2018,9 kg,0 kg,red_bull_ring
GT3,AMR V8 Vantage,2019,-12 kg,0 kg,red_bull_ring
GT3,BMW M4 GT3,2021,19 kg,1 kg,red_bull_ring
GT3,Ferrari 296 GT3,2023,-16 kg,0 kg,red_bull_ring
GT3,Honda NSX GT3 Evo,2019,-28 kg,0 kg,red_bull_ring
GT3,Lamborghini Huracan GT3 EVO 2,2023,7 kg,0 kg,red_bull_ring
GT3,McLaren 720S GT3 Evo,2023,22 kg,0 kg,red_bull_ring
GT3,Mercedes-AMG GT3,2020,5 kg,0 kg,red_bull_ring
GT3,Porsche 992 GT3 R,2023,-24 kg,0 kg,red_bull_ring
GT3,Nissan GT-R Nismo GT3,2018,16 kg,0 kg,red_bull_ring
GT3,Ferrari 488 GT3 Evo,2020,-40 kg,0 kg,red_bull_ring
GT3,Audi R8 LMS GT3 evo II,2022,6 kg,-25 kg,suzuka
GT3,Bentley Continental,2018,-40 kg,0 kg,suzuka
GT3,AMR V8 Vantage,2019,-1 kg,-4 kg,suzuka
GT3,BMW M4 GT3,2021,-5 kg,29 kg,suzuka
GT3,Ferrari 296 GT3,2023,16 kg,-18 kg,suzuka
GT3,Honda NSX GT3 Evo,2019,-14 kg,26 kg,suzuka
GT3,Lamborghini Huracan GT3 EVO 2,2023,24 kg,55 kg,suzuka
GT3,McLaren 720S GT3 Evo,2023,15 kg,-25 kg,suzuka
GT3,Mercedes-AMG GT3,2020,14 kg,-4 kg,suzuka
GT3,Porsche 992 GT3 R,2023,7 kg,13 kg,suzuka
GT3,Nissan GT-R Nismo GT3,2018,4 kg,-13 kg,suzuka
GT3,Ferrari 488 GT3 Evo,2020,-40 kg,-22 kg,suzuka
GT3,Audi R8 LMS GT3 evo II,2022,13 kg,-5 kg,watkins_glen
GT3,Bentley Continental,2018,-31 kg,9 kg,watkins_glen
GT3,AMR V8 Vantage,2019,19 kg,-5 kg,watkins_glen
GT3,BMW M4 GT3,2021,-3 kg,-4 kg,watkins_glen
GT3,Ferrari 296 GT3,2023,2 kg,-1 kg,watkins_glen
GT3,Honda NSX GT3 Evo,2019,-32 kg,-5 kg,watkins_glen
GT3,Lamborghini Huracan GT3 EVO 2,2023,15 kg,2 kg,watkins_glen
GT3,McLaren 720S GT3 Evo,2023,8 kg,-1 kg,watkins_glen
GT3,Mercedes-AMG GT3,2020,2 kg,-5 kg,watkins_glen
GT3,Porsche 992 GT3 R,2023,6 kg,-5 kg,watkins_glen
GT3,Nissan GT-R Nismo GT3,2018,7 kg,-5 kg,watkins_glen
GT3,McLaren 720S GT3,2019,4 kg,-5 kg,watkins_glen
GT3,Ferrari 488 GT3 Evo,2020,-12 kg,-5 kg,watkins_glen
GT4,Alpine A110 GT4,2018,36 kg,0 kg,imola
GT4,Aston Martin Vantage GT4,2018,-14 kg,0 kg,imola
GT4,Audi R8 LMS GT4,2018,23 kg,0 kg,imola
GT4,BMW M4 GT4,2018,-12 kg,0 kg,imola
GT4,Chevrolet Camaro GT4,2017,-27 kg,0 kg,imola
GT4,Ginetta G55 GT4,2012,-5 kg,0 kg,imola
GT4,KTM X-Bow GT4,2016,-18 kg,0 kg,imola
GT4,McLaren 570S GT4,2016,23 kg,0 kg,imola
GT4,Mercedes AMG GT4,2016,-9 kg,0 kg,imola
GT4,Porsche 718 Cayman GT4 Clubsport,2019,4 kg,0 kg,imola
GT4,Alpine A110 GT4,2018,40 kg,0 kg,barcelona
GT4,Aston Martin Vantage GT4,2018,-22 kg,0 kg,barcelona
GT4,Audi R8 LMS GT4,2018,-9 kg,0 kg,barcelona
GT4,BMW M4 GT4,2018,-35 kg,0 kg,barcelona
GT4,Chevrolet Camaro GT4,2017,-17 kg,0 kg,barcelona
GT4,Ginetta G55 GT4,2012,0 kg,0 kg,barcelona
GT4,KTM X-Bow GT4,2016,-9 kg,0 kg,barcelona
GT4,McLaren 570S GT4,2016,9 kg,0 kg,barcelona
GT4,Mercedes AMG GT4,2016,14 kg,0 kg,barcelona
GT4,Porsche 718 Cayman GT4 Clubsport,2019,18 kg,0 kg,barcelona
GT4,Alpine A110 GT4,2018,26 kg,0 kg,paul_ricard
GT4,Aston Martin Vantage GT4,2018,-14 kg,0 kg,paul_ricard
GT4,Audi R8 LMS GT4,2018,2 kg,0 kg,paul_ricard
GT4,BMW M4 GT4,2018,-23 kg,0 kg,paul_ricard
GT4,Chevrolet Camaro GT4,2017,-19 kg,0 kg,paul_ricard
GT4,Ginetta G55 GT4,2012,-23 kg,0 kg,paul_ricard
GT4,KTM X-Bow GT4,2016,-2 kg,0 kg,paul_ricard
GT4,McLaren 570S GT4,2016,34 kg,0 kg,paul_ricard
GT4,Mercedes AMG GT4,2016,2 kg,0 kg,paul_ricard
GT4,Porsche 718 Cayman GT4 Clubsport,2019,18 kg,0 kg,paul_ricard
GT4,Maserati MC GT4,2016,10 kg,10 kg,paul_ricard
GT4,Alpine A110 GT4,2018,33 kg,-1 kg,spa
GT4,Aston Martin Vantage GT4,2018,-21 kg,0 kg,spa
GT4,Audi R8 LMS GT4,2018,5 kg,0 kg,spa
GT4,BMW M4 GT4,2018,-15 kg,-1 kg,spa
GT4,Chevrolet Camaro GT4,2017,-38 kg,0 kg,spa
GT4,Ginetta G55 GT4,2012,29 kg,0 kg,spa
GT4,KTM X-Bow GT4,2016,-28 kg,0 kg,spa
GT4,McLaren 570S GT4,2016,20 kg,1 kg,spa
GT4,Mercedes AMG GT4,2016,2 kg,0 kg,spa
GT4,Porsche 718 Cayman GT4 Clubsport,2019,12 kg,0 kg,spa
GT4,Maserati MC GT4,2016,15 kg,-1 kg,spa
GT4,Alpine A110 GT4,2018,40 kg,0 kg,cota
GT4,Aston Martin Vantage GT4,2018,-15 kg,0 kg,cota
GT4,Audi R8 LMS GT4,2018,-11 kg,0 kg,cota
GT4,BMW M4 GT4,2018,-37 kg,0 kg,cota
GT4,Chevrolet Camaro GT4,2017,-40 kg,0 kg,cota
GT4,Ginetta G55 GT4,2012,-11 kg,0 kg,cota
GT4,KTM X-Bow GT4,2016,-11 kg,0 kg,cota
GT4,McLaren 570S GT4,2016,-22 kg,0 kg,cota
GT4,Mercedes AMG GT4,2016,-19 kg,0 kg,cota
GT4,Porsche 718 Cayman GT4 Clubsport,2019,18 kg,0 kg,cota
GT4,Alpine A110 GT4,2018,30 kg,0 kg,valencia
GT4,Aston Martin Vantage GT4,2018,-1 kg,0 kg,valencia
GT4,Audi R8 LMS GT4,2018,-1 kg,0 kg,valencia
GT4,BMW M4 GT4,2018,-16 kg,0 kg,valencia
GT4,Chevrolet Camaro GT4,2017,-26 kg,0 kg,valencia
GT4,Ginetta G55 GT4,2012,5 kg,0 kg,valencia
GT4,KTM X-Bow GT4,2016,15 kg,0 kg,valencia
GT4,McLaren 570S GT4,2016,-6 kg,0 kg,valencia
GT4,Mercedes AMG GT4,2016,5 kg,0 kg,valencia
GT4,Porsche 718 Cayman GT4 Clubsport,2019,-6 kg,0 kg,valencia
GT4,Alpine A110 GT4,2018,32 kg,0 kg,hungaroring
GT4,Aston Martin Vantage GT4,2018,-4 kg,0 kg,hungaroring
GT4,Audi R8 LMS GT4,2018,-13 kg,0 kg,hungaroring
GT4,BMW M4 GT4,2018,-22 kg,0 kg,hungaroring
GT4,Chevrolet Camaro GT4,2017,-31 kg,0 kg,hungaroring
GT4,Ginetta G55 GT4,2012,0 kg,0 kg,hungaroring
GT4,KTM X-Bow GT4,2016,23 kg,0 kg,hungaroring
GT4,McLaren 570S GT4,2016,5 kg,0 kg,hungaroring
GT4,Mercedes AMG GT4,2016,9 kg,0 kg,hungaroring
GT4,Porsche 718 Cayman GT4 Clubsport,2019,0 kg,0 kg,hungaroring
GT4,Alpine A110 GT4,2018,40 kg,0 kg,indianapolis
GT4,Aston Martin Vantage GT4,2018,-23 kg,0 kg,indianapolis
GT4,Audi R8 LMS GT4,2018,-13 kg,0 kg,indianapolis
GT4,BMW M4 GT4,2018,-23 kg,0 kg,indianapolis
GT4,Chevrolet Camaro GT4,2017,-32 kg,0 kg,indianapolis
GT4,Ginetta G55 GT4,2012,6 kg,0 kg,indianapolis
GT4,KTM X-Bow GT4,2016,-18 kg,0 kg,indianapolis
GT4,McLaren 570S GT4,2016,-8 kg,0 kg,indianapolis
GT4,Mercedes AMG GT4,2016,-3 kg,0 kg,indianapolis
GT4,Porsche 718 Cayman GT4 Clubsport,2019,-3 kg,0 kg,indianapolis
GT4,Alpine A110 GT4,2018,35 kg,0 kg,kyalami
GT4,Aston Martin Vantage GT4,2018,-6 kg,0 kg,kyalami
GT4,Audi R8 LMS GT4,2018,-10 kg,0 kg,kyalami
GT4,BMW M4 GT4,2018,-10 kg,0 kg,kyalami
GT4,Chevrolet Camaro GT4,2017,-19 kg,0 kg,kyalami
GT4,Ginetta G55 GT4,2012,26 kg,0 kg,kyalami
GT4,KTM X-Bow GT4,2016,-19 kg,0 kg,kyalami
GT4,McLaren 570S GT4,2016,-10 kg,0 kg,kyalami
GT4,Mercedes AMG GT4,2016,8 kg,0 kg,kyalami
GT4,Porsche 718 Cayman GT4 Clubsport,2019,8 kg,0 kg,kyalami
GT4,Alpine A110 GT4,2018,40 kg,0 kg,mount_panorama
GT4,Aston Martin Vantage GT4,2018,-32 kg,0 kg,mount_panorama
GT4,Audi R8 LMS GT4,2018,-9 kg,0 kg,mount_panorama
GT4,BMW M4 GT4,2018,-20 kg,0 kg,mount_panorama
GT4,Chevrolet Camaro GT4,2017,-35 kg,0 kg,mount_panorama
GT4,Ginetta G55 GT4,2012,-13 kg,0 kg,mount_panorama
GT4,KTM X-Bow GT4,2016,14 kg,0 kg,mount_panorama
GT4,McLaren 570S GT4,2016,-24 kg,0 kg,mount_panorama
GT4,Mercedes AMG GT4,2016,40 kg,0 kg,mount_panorama
GT4,Porsche 718 Cayman GT4 Clubsport,2019,-13 kg,0 kg,mount_panorama
GT4,Alpine A110 GT4,2018,40 kg,0 kg,nurburgring
GT4,Aston Martin Vantage GT4,2018,-12 kg,0 kg,nurburgring
GT4,Audi R8 LMS GT4,2018,-8 kg,0 kg,nurburgring
GT4,BMW M4 GT4,2018,-40 kg,0 kg,nurburgring
GT4,Chevrolet Camaro GT4,2017,-28 kg,0 kg,nurburgring
GT4,Ginetta G55 GT4,2012,12 kg,0 kg,nurburgring
GT4,KTM X-Bow GT4,2016,-8 kg,0 kg,nurburgring
GT4,McLaren 570S GT4,2016,-4 kg,0 kg,nurburgring
GT4,Mercedes AMG GT4,2016,0 kg,0 kg,nurburgring
GT4,Porsche 718 Cayman GT4 Clubsport,2019,12 kg,0 kg,nurburgring
GT4,Alpine A110 GT4,2018,9 kg,0 kg,suzuka
GT4,Aston Martin Vantage GT4,2018,-14 kg,0 kg,suzuka
GT4,Audi R8 LMS GT4,2018,-6 kg,0 kg,suzuka
GT4,BMW M4 GT4,2018,-37 kg,0 kg,suzuka
GT4,Chevrolet Camaro GT4,2017,-21 kg,0 kg,suzuka
GT4,Ginetta G55 GT4,2012,2 kg,0 kg,suzuka
GT4,KTM X-Bow GT4,2016,13 kg,0 kg,suzuka
GT4,McLaren 570S GT4,2016,13 kg,0 kg,suzuka
GT4,Mercedes AMG GT4,2016,13 kg,0 kg,suzuka
GT4,Porsche 718 Cayman GT4 Clubsport,2019,28 kg,0 kg,suzuka
GT4,Alpine A110 GT4,2018,40 kg,0 kg,watkins_glen
GT4,Aston Martin Vantage GT4,2018,-8 kg,0 kg,watkins_glen
GT4,Audi R8 LMS GT4,2018,-12 kg,0 kg,watkins_glen
GT4,BMW M4 GT4,2018,-30 kg,0 kg,watkins_glen
GT4,Chevrolet Camaro GT4,2017,-40 kg,0 kg,watkins_glen
GT4,Ginetta G55 GT4,2012,5 kg,0 kg,watkins_glen
GT4,KTM X-Bow GT4,2016,-8 kg,0 kg,watkins_glen
GT4,McLaren 570S GT4,2016,23 kg,0 kg,watkins_glen
GT4,Mercedes AMG GT4,2016,1 kg,0 kg,watkins_glen
GT4,Porsche 718 Cayman GT4 Clubsport,2019,23 kg,0 kg,watkins_glen
GT4,Maserati MC GT4,2016,8 kg,0 kg,watkins_glen
