GT3,Lamborghini Huracan GT3 EVO 2,2023,10 kg,-3 kg,nurburgring_24h
GT3,McLaren 720S GT3 Evo,2023,17 kg,-4 kg,nurburgring_24h
GT3,Mercedes-AMG GT3,2020,-33 kg,-4 kg,nurburgring_24h
GT3,Porsche 992 GT3 R,2023,-12 kg,13 kg,nurburgring_24h
GT3,Audi R8 LMS GT3 evo II,2022,28 kg,0 kg,silverstone
GT3,Bentley Continental,2018,-40 kg,0 kg,silverstone
GT3,AMR V8 Vantage,2019,6 kg,0 kg,silverstone
GT3,BMW M4 GT3,2021,-3 kg,0 kg,silverstone
GT3,Ferrari 296 GT3,2023,14 kg,0 kg,silverstone
GT3,Honda NSX GT3 Evo,2019,-9 kg,0 kg,silverstone
GT3,Lamborghini Huracan GT3 EVO 2,2023,-2 kg,0 kg,silverstone
GT3,McLaren 720S GT3 Evo,2023,1 kg,0 kg,silverstone
GT3,Mercedes-AMG GT3,2020,-12 kg,0 kg,silverstone
GT3,Porsche 992 GT3 R,2023,18 kg,0 kg,silverstone
GT3,McLaren 720S GT3,2019,1 kg,0 kg,silverstone
GT3,Audi R8 LMS GT3 evo II,2022,18 kg,0 kg,red_bull_ring
GT3,Bentley Continental,2018,9 kg,0 kg,red_bull_ring
GT3,AMR V8 Vantage,2019,-12 kg,0 kg,red_bull_ring
GT3,BMW M4 GT3,2021,19 kg,0 kg,red_bull_ring
GT3,Ferrari 296 GT3,2023,-16 kg,0 kg,red_bull_ring
GT3,Honda NSX GT3 Evo,2019,-28 kg,0 kg,red_bull_ring
GT3,Lamborghini Huracan GT3 EVO 2,2023,7 kg,0 kg,red_bull_ring
GT3,McLaren 720S GT3 Evo,2023,22 kg,0 kg,red_bull_ring
GT3,Mercedes-AMG GT3,2020,5 kg,0 kg,red_bull_ring
GT3,Porsche 992 GT3 R,2023,-24 kg,0 kg,red_bull_ring
GT3,Nissan GT-R Nismo GT3,2018,16 kg,0 kg,red_bull_ring
GT3,Audi R8 LMS GT3 evo II,2022,6 kg,0 kg,suzuka
GT3,Bentley Continental,2018,-40 kg,0 kg,suzuka
GT3,AMR V8 Vantage,2019,-1 kg,0 kg,suzuka
GT3,BMW M4 GT3,2021,-5 kg,0 kg,suzuka
GT3,Ferrari 296 GT3,2023,16 kg,0 kg,suzuka
GT3,Honda NSX GT3 Evo,2019,-14 kg,0 kg,suzuka
GT3,Lamborghini Huracan GT3 EVO 2,2023,24 kg,0 kg,suzuka
GT3,McLaren 720S GT3 Evo,2023,15 kg,0 kg,suzuka
GT3,Mercedes-AMG GT3,2020,14 kg,0 kg,suzuka
GT3,Porsche 992 GT3 R,2023,7 kg,0 kg,suzuka
GT3,Nissan GT-R Nismo GT3,2018,4 kg,0 kg,suzuka
GT3,Audi R8 LMS GT3 evo II,2022,18 kg,0 kg,watkins_glen
GT3,Bentley Continental,2018,-36 kg,0 kg,watkins_glen
GT3,AMR V8 Vantage,2019,18 kg,0 kg,watkins_glen
GT3,BMW M4 GT3,2021,-1 kg,0 kg,watkins_glen
GT3,Ferrari 296 GT3,2023,-3 kg,0 kg,watkins_glen
GT3,Honda NSX GT3 Evo,2019,-36 kg,0 kg,watkins_glen
GT3,Lamborghini Huracan GT3 EVO 2,2023,11 kg,0 kg,watkins_glen
GT3,McLaren 720S GT3 Evo,2023,9 kg,0 kg,watkins_glen
GT3,Mercedes-AMG GT3,2020,19 kg,0 kg,watkins_glen
GT3,Porsche 992 GT3 R,2023,1 kg,0 kg,watkins_glen
GT3,Nissan GT-R Nismo GT3,2018,3 kg,0 kg,watkins_glen
